Date,Name of State / UT,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
31-03-2020,Karnataka,83,3,5,3,0,0
31-03-2020,Kerala,234,1,19,40,0,0
31-03-2020,Ladakh,13,0,3,0,0,0
31-03-2020,Madhya Pradesh,47,3,0,14,1,0
31-03-2020,Maharashtra,216,9,39,23,1,14
31-03-2020,Manipur,1,0,0,0,0,0
31-03-2020,Mizoram,1,0,0,0,0,0
31-03-2020,Odisha,3,0,0,0,0,0
31-03-2020,Puducherry,1,0,0,0,0,0
31-03-2020,Punjab,41,3,1,3,2,0
31-03-2020,Rajasthan,74,0,3,17,0,0
31-03-2020,Tamil Nadu,74,1,4,24,0,0
31-03-2020,Telengana,79,1,1,10,0,0
31-03-2020,Uttar Pradesh,101,0,14,26,0,3
31-03-2020,Uttarakhand,7,0,2,0,0,0
31-03-2020,West Bengal,26,2,0,7,1,0
31-03-2020,,1359,35,124,288,6,24
01-04-2020,Andaman and Nicobar Islands,10,0,1,0,0,1
01-04-2020,Andhra Pradesh,83,0,0,43,0,-1
01-04-2020,Assam,1,0,0,0,0,0
01-04-2020,Bihar,23,1,0,8,0,0
01-04-2020,Chandigarh,16,0,0,3,0,0
01-04-2020,Chhattisgarh,9,0,2,1,0,2
01-04-2020,Delhi,152,2,6,55,0,0
01-04-2020,Goa,5,0,0,0,0,0
01-04-2020,Gujarat,82,6,5,9,0,2
01-04-2020,Haryana,43,0,21,3,0,0
01-04-2020,Himachal Pradesh,3,1,0,0,0,0
01-04-2020,Jammu and Kashmir,62,2,2,8,0,0
01-04-2020,Jharkhand,1,0,0,0,0,0
01-04-2020,Karnataka,101,3,8,18,0,3
01-04-2020,Kerala,241,2,23,7,1,4
01-04-2020,Ladakh,13,0,3,0,0,0
01-04-2020,Madhya Pradesh,66,3,0,19,0,0
01-04-2020,Maharashtra,302,9,39,86,0,0
01-04-2020,Manipur,1,0,0,0,0,0
01-04-2020,Mizoram,1,0,0,0,0,0
01-04-2020,Odisha,4,0,0,1,0,0
01-04-2020,Puducherry,3,0,1,2,0,1
01-04-2020,Punjab,42,3,1,1,0,0
01-04-2020,Rajasthan,93,0,3,19,0,0
01-04-2020,Tamil Nadu,234,1,6,160,0,2
01-04-2020,Telengana,96,3,1,17,2,0
01-04-2020,Uttar Pradesh,103,2,14,2,2,0
01-04-2020,Uttarakhand,7,0,2,0,0,0
01-04-2020,,1797,38,138,462,5,14
02-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,-1
02-04-2020,Andhra Pradesh,86,1,1,3,1,1
02-04-2020,Assam,1,0,0,0,0,0
02-04-2020,Bihar,23,1,0,0,0,0
02-04-2020,Chandigarh,16,0,0,0,0,0
02-04-2020,Chhattisgarh,9,0,2,0,0,0
02-04-2020,Delhi,152,2,6,0,0,0
02-04-2020,Goa,5,0,0,0,0,0
02-04-2020,Gujarat,82,6,5,0,0,0
02-04-2020,Haryana,43,0,21,0,0,0
02-04-2020,Himachal Pradesh,3,1,1,0,0,1
02-04-2020,Jammu and Kashmir,62,2,2,0,0,0
02-04-2020,Jharkhand,1,0,0,0,0,0
02-04-2020,Karnataka,110,3,9,9,0,1
02-04-2020,Kerala,265,2,25,24,0,2
02-04-2020,Ladakh,13,0,3,0,0,0
02-04-2020,Madhya Pradesh,99,6,0,33,3,0
02-04-2020,Maharashtra,335,13,42,33,4,3
02-04-2020,Manipur,1,0,0,0,0,0
02-04-2020,Mizoram,1,0,0,0,0,0
02-04-2020,Odisha,4,0,0,0,0,0
02-04-2020,Puducherry,3,0,1,0,0,0
02-04-2020,Punjab,46,4,1,4,1,0
02-04-2020,Rajasthan,108,0,3,15,0,0
02-04-2020,Tamil Nadu,234,1,6,0,0,0
02-04-2020,Telengana,96,3,1,0,0,0
02-04-2020,Uttar Pradesh,113,2,14,10,0,0
02-04-2020,Uttarakhand,7,0,2,0,0,0
02-04-2020,,1918,47,145,131,9,8
03-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,0
03-04-2020,Andhra Pradesh,132,1,1,46,0,0
03-04-2020,Arunachal Pradesh,1,0,0,0,0,0
03-04-2020,Assam,16,0,0,15,0,0
03-04-2020,Bihar,24,1,0,1,0,0
03-04-2020,Chandigarh,18,0,0,2,0,0
03-04-2020,Chhattisgarh,9,0,2,0,0,0
03-04-2020,Delhi,219,4,8,67,2,2
03-04-2020,Goa,6,0,0,1,0,0
03-04-2020,Gujarat,87,7,8,5,1,3
03-04-2020,Haryana,43,0,21,0,0,0
03-04-2020,Himachal Pradesh,6,1,1,3,0,0
03-04-2020,Jammu and Kashmir,70,2,3,8,0,1
03-04-2020,Jharkhand,2,0,0,1,0,0
03-04-2020,Karnataka,124,3,10,14,0,1
03-04-2020,Kerala,286,2,27,21,0,2
03-04-2020,Ladakh,14,0,3,1,0,0
03-04-2020,Madhya Pradesh,99,6,0,0,0,0
03-04-2020,Maharashtra,335,16,42,0,3,0
03-04-2020,Manipur,2,0,0,1,0,0
03-04-2020,Mizoram,1,0,0,0,0,0
03-04-2020,Odisha,5,0,0,1,0,0
03-04-2020,Puducherry,3,0,1,0,0,0
03-04-2020,Punjab,46,4,1,0,0,0
03-04-2020,Rajasthan,133,0,3,25,0,0
03-04-2020,Tamil Nadu,309,1,6,75,0,0
03-04-2020,Telengana,107,3,1,11,0,0
03-04-2020,Uttar Pradesh,113,2,14,0,0,0
03-04-2020,Uttarakhand,10,0,2,3,0,0
03-04-2020,West Bengal,53,3,3,27,1,3
03-04-2020,,2283,56,157,328,7,12
04-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,0
04-04-2020,Andhra Pradesh,161,1,1,29,0,0
04-04-2020,Arunachal Pradesh,1,0,0,0,0,0
04-04-2020,Assam,24,0,0,8,0,0
04-04-2020,Bihar,29,1,0,5,0,0
04-04-2020,Chandigarh,18,0,0,0,0,0
04-04-2020,Chhattisgarh,9,0,3,0,0,1
04-04-2020,Delhi,386,6,8,167,2,0
04-04-2020,Goa,6,0,0,0,0,0
04-04-2020,Gujarat,95,9,10,8,2,2
04-04-2020,Haryana,49,0,24,6,0,3
04-04-2020,Himachal Pradesh,6,1,1,0,0,0
04-04-2020,Jammu and Kashmir,75,2,3,5,0,0
04-04-2020,Jharkhand,2,0,0,0,0,0
04-04-2020,Karnataka,128,3,12,4,0,2
04-04-2020,Kerala,295,2,41,9,0,14
04-04-2020,Ladakh,14,0,3,0,0,0
04-04-2020,Madhya Pradesh,104,6,0,5,0,0
04-04-2020,Maharashtra,423,19,42,88,3,0
04-04-2020,Manipur,2,0,0,0,0,0
04-04-2020,Mizoram,1,0,0,0,0,0
04-04-2020,Odisha,5,0,0,0,0,0
04-04-2020,Puducherry,5,0,1,2,0,0
04-04-2020,Punjab,53,5,1,7,1,0
04-04-2020,Rajasthan,179,0,3,46,0,0
04-04-2020,Tamil Nadu,411,1,6,102,0,0
04-04-2020,Telengana,158,7,1,51,4,0
04-04-2020,Uttar Pradesh,174,2,19,61,0,5
04-04-2020,Uttarakhand,16,0,2,6,0,0
04-04-2020,West Bengal,69,3,3,16,0,0
04-04-2020,,2908,68,184,625,12,27
05-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,0
05-04-2020,Andhra Pradesh,161,1,1,0,0,0
05-04-2020,Arunachal Pradesh,1,0,0,0,0,0
05-04-2020,Assam,24,0,0,0,0,0
05-04-2020,Bihar,30,1,0,1,0,0
05-04-2020,Chandigarh,18,0,0,0,0,0
05-04-2020,Chhattisgarh,9,0,3,0,0,0
05-04-2020,Delhi,445,6,15,59,0,7
05-04-2020,Goa,7,0,0,1,0,0
05-04-2020,Gujarat,105,10,14,10,1,4
05-04-2020,Haryana,49,0,24,0,0,0
05-04-2020,Himachal Pradesh,6,1,1,0,0,0
05-04-2020,Jammu and Kashmir,92,2,4,17,0,1
05-04-2020,Jharkhand,2,0,0,0,0,0
05-04-2020,Karnataka,144,4,12,16,1,0
05-04-2020,Kerala,306,2,49,11,0,8
05-04-2020,Ladakh,14,0,10,0,0,7
05-04-2020,Madhya Pradesh,104,6,0,0,0,0
05-04-2020,Maharashtra,490,24,42,67,5,0
05-04-2020,Manipur,2,0,0,0,0,0
05-04-2020,Mizoram,1,0,0,0,0,0
05-04-2020,Odisha,20,0,0,15,0,0
05-04-2020,Puducherry,5,0,1,0,0,0
05-04-2020,Punjab,57,5,1,4,0,0
05-04-2020,Rajasthan,200,0,21,21,0,18
05-04-2020,Tamil Nadu,485,3,6,74,2,0
05-04-2020,Telengana,269,7,32,111,0,31
05-04-2020,Uttar Pradesh,227,2,19,53,0,0
05-04-2020,Uttarakhand,22,0,2,6,0,0
05-04-2020,West Bengal,69,3,10,0,0,7
05-04-2020,,3374,77,267,466,9,83
06-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,0
06-04-2020,Andhra Pradesh,226,3,1,65,2,0
06-04-2020,Arunachal Pradesh,1,0,0,0,0,0
06-04-2020,Assam,26,0,0,2,0,0
06-04-2020,Bihar,30,1,0,0,0,0
06-04-2020,Chandigarh,18,0,0,0,0,0
06-04-2020,Chhattisgarh,9,0,3,0,0,0
06-04-2020,Delhi,503,7,18,58,1,3
06-04-2020,Goa,7,0,0,0,0,0
06-04-2020,Gujarat,122,11,18,17,1,4
06-04-2020,Haryana,84,1,25,35,1,1
06-04-2020,Himachal Pradesh,13,1,1,7,0,0
06-04-2020,Jammu and Kashmir,106,2,4,14,0,0
06-04-2020,Jharkhand,3,0,0,1,0,0
06-04-2020,Karnataka,151,4,12,7,0,0
06-04-2020,Kerala,314,2,55,8,0,6
06-04-2020,Ladakh,14,0,10,0,0,0
06-04-2020,Madhya Pradesh,165,9,0,61,3,0
06-04-2020,Maharashtra,690,45,42,200,21,0
06-04-2020,Manipur,2,0,0,0,0,0
06-04-2020,Mizoram,1,0,0,0,0,0
06-04-2020,Odisha,21,0,2,1,0,2
06-04-2020,Puducherry,5,0,1,0,0,0
06-04-2020,Punjab,68,6,4,11,1,3
06-04-2020,Rajasthan,253,0,21,53,0,0
06-04-2020,Tamil Nadu,571,5,8,86,2,2
06-04-2020,Telengana,321,7,34,52,0,2
06-04-2020,Uttar Pradesh,227,2,19,0,0,0
06-04-2020,Uttarakhand,26,0,4,4,0,2
06-04-2020,West Bengal,80,3,10,11,0,0
06-04-2020,,4067,109,292,693,32,25
07-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,0
07-04-2020,Andhra Pradesh,266,3,1,40,0,0
07-04-2020,Arunachal Pradesh,1,0,0,0,0,0
07-04-2020,Assam,26,0,0,0,0,0
07-04-2020,Bihar,32,1,0,2,0,0
07-04-2020,Chandigarh,18,0,0,0,0,0
07-04-2020,Chhattisgarh,10,0,8,1,0,5
07-04-2020,Delhi,523,7,19,20,0,1
07-04-2020,Goa,7,0,0,0,0,0
07-04-2020,Gujarat,144,12,22,22,1,4
07-04-2020,Haryana,90,1,25,6,0,0
07-04-2020,Himachal Pradesh,13,1,2,0,0,1
07-04-2020,Jammu and Kashmir,109,2,4,3,0,0
07-04-2020,Jharkhand,4,0,0,1,0,0
07-04-2020,Karnataka,151,4,12,0,0,0
07-04-2020,Kerala,327,2,58,13,0,3
07-04-2020,Ladakh,14,0,10,0,0,0
07-04-2020,Madhya Pradesh,165,9,0,0,0,0
07-04-2020,Maharashtra,748,45,56,58,0,14
07-04-2020,Manipur,2,0,0,0,0,0
07-04-2020,Mizoram,1,0,0,0,0,0
07-04-2020,Odisha,21,0,2,0,0,0
07-04-2020,Puducherry,5,0,1,0,0,0
07-04-2020,Punjab,76,6,4,8,0,0
07-04-2020,Rajasthan,288,3,21,35,3,0
07-04-2020,Tamil Nadu,621,5,8,50,0,0
07-04-2020,Telengana,321,7,34,0,0,0
07-04-2020,Tripura,1,0,0,0,0,0
07-04-2020,Uttar Pradesh,305,3,21,78,1,2
07-04-2020,Uttarakhand,31,0,5,5,0,1
07-04-2020,West Bengal,91,3,13,11,0,3
07-04-2020,,4421,114,326,353,5,34
08-04-2020,Andaman and Nicobar Islands,10,0,0,0,0,0
08-04-2020,Andhra Pradesh,305,4,1,39,1,0
08-04-2020,Arunachal Pradesh,1,0,0,0,0,0
08-04-2020,Assam,27,0,0,1,0,0
08-04-2020,Bihar,38,1,0,6,0,0
08-04-2020,Chandigarh,18,0,7,0,0,7
08-04-2020,Chhattisgarh,10,0,9,0,0,1
08-04-2020,Delhi,576,9,21,53,2,2
08-04-2020,Goa,7,0,0,0,0,0
08-04-2020,Gujarat,165,13,25,21,1,3
08-04-2020,Haryana,147,3,28,57,2,3
08-04-2020,Himachal Pradesh,18,1,2,5,0,0
08-04-2020,Jammu and Kashmir,116,2,4,7,0,0
08-04-2020,Jharkhand,4,0,0,0,0,0
08-04-2020,Karnataka,175,4,25,24,0,13
08-04-2020,Kerala,336,2,70,9,0,12
08-04-2020,Ladakh,14,0,10,0,0,0
08-04-2020,Madhya Pradesh,229,13,0,64,4,0
08-04-2020,Maharashtra,1018,64,79,270,19,23
08-04-2020,Manipur,2,0,0,0,0,0
08-04-2020,Mizoram,1,0,0,0,0,0
08-04-2020,Odisha,42,1,2,21,1,0
08-04-2020,Puducherry,5,0,1,0,0,0
08-04-2020,Punjab,91,7,4,15,1,0
08-04-2020,Rajasthan,328,3,21,40,0,0
08-04-2020,Tamil Nadu,690,7,19,69,2,11
08-04-2020,Telengana,364,7,35,43,0,1
08-04-2020,Tripura,1,0,0,0,0,0
08-04-2020,Uttar Pradesh,326,3,21,21,0,0
08-04-2020,Uttarakhand,31,0,5,0,0,0
08-04-2020,West Bengal,99,5,13,8,2,0
08-04-2020,,5194,149,402,773,35,76
09-04-2020,Andaman and Nicobar Islands,11,0,0,1,0,0
09-04-2020,Andhra Pradesh,348,4,6,43,0,5
09-04-2020,Arunachal Pradesh,1,0,0,0,0,0
09-04-2020,Assam,28,0,0,1,0,0
09-04-2020,Bihar,38,1,0,0,0,0
09-04-2020,Chandigarh,18,0,7,0,0,0
09-04-2020,Chhattisgarh,10,0,9,0,0,0
09-04-2020,Delhi,669,9,21,93,0,0
09-04-2020,Goa,7,0,0,0,0,0
09-04-2020,Gujarat,179,16,25,14,3,0
09-04-2020,Haryana,147,3,28,0,0,0
09-04-2020,Himachal Pradesh,18,1,2,0,0,0
09-04-2020,Jammu and Kashmir,158,4,4,42,2,0
09-04-2020,Jharkhand,4,0,0,0,0,0
09-04-2020,Karnataka,181,5,28,6,1,3
09-04-2020,Kerala,345,2,83,9,0,13
09-04-2020,Ladakh,14,0,10,0,0,0
09-04-2020,Madhya Pradesh,229,13,0,0,0,0
09-04-2020,Maharashtra,1135,72,117,117,8,38
09-04-2020,Manipur,1,0,1,0,0,1
09-04-2020,Mizoram,1,0,0,0,0,0
09-04-2020,Odisha,42,1,2,0,0,0
09-04-2020,Puducherry,5,0,1,0,0,0
09-04-2020,Punjab,101,8,4,10,1,0
09-04-2020,Rajasthan,381,3,21,53,0,0
09-04-2020,Tamil Nadu,738,8,21,48,1,2
09-04-2020,Telengana,427,7,35,63,0,0
09-04-2020,Tripura,1,0,0,0,0,0
09-04-2020,Uttar Pradesh,361,4,27,35,1,6
09-04-2020,Uttarakhand,33,0,5,2,0,0
09-04-2020,West Bengal,103,5,16,4,0,3
09-04-2020,,5734,166,473,541,17,71
10-04-2020,Andaman and Nicobar Islands,11,0,0,0,0,0
10-04-2020,Andhra Pradesh,348,4,6,0,0,0
10-04-2020,Arunachal Pradesh,1,0,0,0,0,0
10-04-2020,Assam,29,0,0,1,0,0
10-04-2020,Bihar,39,1,0,1,0,0
10-04-2020,Chandigarh,18,0,7,0,0,0
10-04-2020,Chhattisgarh,10,0,9,0,0,0
10-04-2020,Delhi,720,12,25,51,3,4
10-04-2020,Goa,7,0,0,0,0,0
10-04-2020,Gujarat,241,17,26,62,1,1
10-04-2020,Haryana,169,3,29,22,0,1
10-04-2020,Himachal Pradesh,18,1,2,0,0,0
10-04-2020,Jammu and Kashmir,158,4,4,0,0,0
10-04-2020,Jharkhand,13,1,0,9,1,0
10-04-2020,Karnataka,181,5,28,0,0,0
10-04-2020,Kerala,357,2,96,12,0,13
10-04-2020,Ladakh,15,0,10,1,0,0
10-04-2020,Madhya Pradesh,259,16,0,30,3,0
10-04-2020,Maharashtra,1364,97,125,229,25,8
10-04-2020,Manipur,2,0,1,1,0,0
10-04-2020,Mizoram,1,0,0,0,0,0
10-04-2020,Odisha,44,1,2,2,0,0
10-04-2020,Puducherry,5,0,1,0,0,0
10-04-2020,Punjab,101,8,4,0,0,0
10-04-2020,Rajasthan,463,3,21,82,0,0
10-04-2020,Tamil Nadu,834,8,21,96,0,0
10-04-2020,Telengana,442,7,35,15,0,0
10-04-2020,Tripura,1,0,0,0,0,0
10-04-2020,Uttar Pradesh,410,4,31,49,0,4
10-04-2020,Uttarakhand,35,0,5,2,0,0
10-04-2020,West Bengal,116,5,16,13,0,0
10-04-2020,,6412,199,504,678,33,31
11-04-2020,Andaman and Nicobar Islands,11,0,0,0,0,0
11-04-2020,Andhra Pradesh,363,6,7,15,2,1
11-04-2020,Arunachal Pradesh,1,0,0,0,0,0
11-04-2020,Assam,29,1,0,0,1,0
11-04-2020,Bihar,60,1,0,21,0,0
11-04-2020,Chandigarh,18,0,7,0,0,0
11-04-2020,Chhattisgarh,18,0,9,8,0,0
11-04-2020,Delhi,903,13,25,183,1,0
11-04-2020,Goa,7,0,1,0,0,1
11-04-2020,Gujarat,308,19,31,67,2,5
11-04-2020,Haryana,177,3,29,8,0,0
11-04-2020,Himachal Pradesh,28,1,6,10,0,4
11-04-2020,Jammu and Kashmir,207,4,6,49,0,2
11-04-2020,Jharkhand,14,1,0,1,0,0
11-04-2020,Karnataka,207,6,31,26,1,3
11-04-2020,Kerala,364,2,123,7,0,27
11-04-2020,Ladakh,15,0,10,0,0,0
11-04-2020,Madhya Pradesh,435,33,0,176,17,0
11-04-2020,Maharashtra,1574,110,188,210,13,63
11-04-2020,Manipur,2,0,1,0,0,0
11-04-2020,Mizoram,1,0,0,0,0,0
11-04-2020,Odisha,48,1,2,4,0,0
11-04-2020,Puducherry,5,0,1,0,0,0
11-04-2020,Punjab,132,11,5,31,3,1
11-04-2020,Rajasthan,553,3,21,90,0,0
11-04-2020,Tamil Nadu,911,8,44,77,0,23
11-04-2020,Telengana,473,7,43,31,0,8
11-04-2020,Tripura,1,0,0,0,0,0
11-04-2020,Uttar Pradesh,431,4,32,21,0,1
11-04-2020,Uttarakhand,35,0,5,0,0,0
11-04-2020,West Bengal,116,5,16,0,0,0
11-04-2020,,7447,239,643,1035,40,139
12-04-2020,Andaman and Nicobar Islands,11,0,10,0,0,10
12-04-2020,Andhra Pradesh,381,6,11,18,0,4
12-04-2020,Arunachal Pradesh,1,0,0,0,0,0
12-04-2020,Assam,29,1,0,0,0,0
12-04-2020,Bihar,63,1,0,3,0,0
12-04-2020,Chandigarh,19,0,7,1,0,0
12-04-2020,Chhattisgarh,18,0,9,0,0,0
12-04-2020,Delhi,1069,19,25,166,6,0
12-04-2020,Goa,7,0,5,0,0,4
12-04-2020,Gujarat,432,22,44,124,3,13
12-04-2020,Haryana,177,3,29,0,0,0
12-04-2020,Himachal Pradesh,32,1,6,4,0,0
12-04-2020,Jammu and Kashmir,207,4,6,0,0,0
12-04-2020,Jharkhand,17,1,0,3,0,0
12-04-2020,Karnataka,214,6,37,7,0,6
12-04-2020,Kerala,364,2,123,0,0,0
12-04-2020,Ladakh,15,0,10,0,0,0
12-04-2020,Madhya Pradesh,532,36,0,97,3,0
12-04-2020,Maharashtra,1761,127,208,187,17,20
12-04-2020,Manipur,2,0,1,0,0,0
12-04-2020,Mizoram,1,0,0,0,0,0
12-04-2020,Odisha,50,1,2,2,0,0
12-04-2020,Puducherry,7,0,1,2,0,0
12-04-2020,Punjab,151,11,5,19,0,0
12-04-2020,Rajasthan,700,3,21,147,0,0
12-04-2020,Tamil Nadu,969,10,44,58,2,0
12-04-2020,Telengana,504,9,43,31,2,0
12-04-2020,Tripura,2,0,0,1,0,0
12-04-2020,Uttar Pradesh,452,5,45,21,1,13
12-04-2020,Uttarakhand,35,0,5,0,0,0
12-04-2020,West Bengal,134,5,19,18,0,3
12-04-2020,,8356,273,716,909,34,73
13-04-2020,Andaman and Nicobar Islands,11,0,10,0,0,0
13-04-2020,Andhra Pradesh,427,7,11,46,1,0
13-04-2020,Arunachal Pradesh,1,0,0,0,0,0
13-04-2020,Assam,29,1,0,0,0,0
13-04-2020,Bihar,64,1,19,1,0,19
13-04-2020,Chandigarh,21,0,7,2,0,0
13-04-2020,Chhattisgarh,31,0,10,13,0,1
13-04-2020,Delhi,1154,24,27,85,5,2
13-04-2020,Goa,7,0,5,0,0,0
13-04-2020,Gujarat,516,25,44,84,3,0
13-04-2020,Haryana,185,3,29,8,0,0
13-04-2020,Himachal Pradesh,32,1,13,0,0,7
13-04-2020,Jammu and Kashmir,245,4,6,38,0,0
13-04-2020,Jharkhand,19,2,0,2,1,0
13-04-2020,Karnataka,232,6,57,18,0,20
13-04-2020,Kerala,376,2,179,12,0,56
13-04-2020,Ladakh,15,0,10,0,0,0
13-04-2020,Madhya Pradesh,564,36,0,32,0,0
13-04-2020,Maharashtra,1985,149,217,224,22,9
13-04-2020,Manipur,2,0,1,0,0,0
13-04-2020,Mizoram,1,0,0,0,0,0
13-04-2020,Odisha,54,1,12,4,0,10
13-04-2020,Puducherry,7,0,1,0,0,0
13-04-2020,Punjab,151,11,5,0,0,0
13-04-2020,Rajasthan,804,3,21,104,0,0
13-04-2020,Tamil Nadu,1043,11,50,74,1,6
13-04-2020,Telengana,504,9,43,0,0,0
13-04-2020,Tripura,2,0,0,0,0,0
13-04-2020,Uttar Pradesh,483,5,46,31,0,1
13-04-2020,Uttarakhand,35,0,5,0,0,0
13-04-2020,West Bengal,152,7,29,18,2,10
13-04-2020,,9152,308,857,796,35,141
14-04-2020,Andaman and Nicobar Islands,11,0,10,0,0,0
14-04-2020,Andhra Pradesh,473,9,14,46,2,3
14-04-2020,Arunachal Pradesh,1,0,0,0,0,0
14-04-2020,Assam,21,1,0,0,0,0
14-04-2020,Bihar,66,1,26,2,0,7
14-04-2020,Chandigarh,21,0,7,0,0,0
14-04-2020,Chhattisgarh,31,0,10,0,0,0
14-04-2020,Delhi,1510,28,30,356,4,3
14-04-2020,Goa,7,0,5,0,0,0
14-04-2020,Gujarat,617,26,55,101,1,11
14-04-2020,Haryana,199,3,34,14,0,5
14-04-2020,Himachal Pradesh,32,1,13,0,0,0
14-04-2020,Jammu and Kashmir,270,4,16,25,0,10
14-04-2020,Jharkhand,24,2,0,5,0,0
14-04-2020,Karnataka,258,9,65,26,3,8
14-04-2020,Kerala,379,3,198,3,1,19
14-04-2020,Ladakh,15,0,10,0,0,0
14-04-2020,Madhya Pradesh,730,50,50,166,14,50
14-04-2020,Maharashtra,2337,160,229,352,11,12
14-04-2020,Manipur,2,0,1,0,0,0
14-04-2020,Meghalaya,1,0,0,0,0,0
14-04-2020,Mizoram,1,0,0,0,0,0
14-04-2020,Odisha,55,1,18,1,0,6
14-04-2020,Puducherry,7,0,1,0,0,0
14-04-2020,Punjab,176,12,14,25,1,9
14-04-2020,Rajasthan,879,3,133,75,0,112
14-04-2020,Tamil Nadu,1173,11,58,130,0,8
14-04-2020,Telengana,624,17,100,120,8,57
14-04-2020,Tripura,2,0,0,0,0,0
14-04-2020,Uttar Pradesh,657,5,49,174,0,3
14-04-2020,Uttarakhand,35,0,7,0,0,2
14-04-2020,West Bengal,190,7,36,38,0,7
14-04-2020,,10804,353,1189,1659,45,332
15-04-2020,Andaman and Nicobar Islands,11,0,10,0,0,0
15-04-2020,Andhra Pradesh,483,9,16,10,0,2
15-04-2020,Arunachal Pradesh,1,0,0,0,0,0
15-04-2020,Assam,32,1,0,11,0,0
15-04-2020,Bihar,66,1,29,0,0,3
15-04-2020,Chandigarh,21,0,7,0,0,0
15-04-2020,Chhattisgarh,33,0,13,2,0,3
15-04-2020,Delhi,1561,30,30,51,2,0
15-04-2020,Goa,7,0,5,0,0,0
15-04-2020,Gujarat,650,28,59,33,2,4
15-04-2020,Haryana,199,3,34,0,0,0
15-04-2020,Himachal Pradesh,33,1,13,1,0,0
15-04-2020,Jammu and Kashmir,278,4,30,8,0,14
15-04-2020,Jharkhand,27,2,0,3,0,0
15-04-2020,Karnataka,260,10,71,2,1,6
15-04-2020,Kerala,387,3,211,8,0,13
15-04-2020,Ladakh,17,0,10,2,0,0
15-04-2020,Madhya Pradesh,730,50,51,0,0,1
15-04-2020,Maharashtra,2687,178,259,350,18,30
15-04-2020,Manipur,2,0,1,0,0,0
15-04-2020,Meghalaya,1,0,0,0,0,0
15-04-2020,Mizoram,1,0,0,0,0,0
15-04-2020,Odisha,60,1,18,5,0,0
15-04-2020,Puducherry,7,0,1,0,0,0
15-04-2020,Punjab,176,12,14,0,0,0
15-04-2020,Rajasthan,969,3,147,90,0,14
15-04-2020,Tamil Nadu,1204,12,81,31,1,23
15-04-2020,Telengana,624,17,100,0,0,0
15-04-2020,Tripura,2,0,0,0,0,0
15-04-2020,Uttar Pradesh,660,5,50,3,0,1
15-04-2020,Uttarakhand,37,0,9,2,0,2
15-04-2020,West Bengal,213,7,37,23,0,1
15-04-2020,,11439,377,1306,635,24,117
16-04-2020,Andaman and Nicobar Islands,11,0,10,0,0,0
16-04-2020,Andhra Pradesh,525,14,20,42,5,4
16-04-2020,Arunachal Pradesh,1,0,0,0,0,0
16-04-2020,Assam,33,1,0,1,0,0
16-04-2020,Bihar,70,1,29,4,0,0
16-04-2020,Chandigarh,21,0,7,0,0,0
16-04-2020,Chhattisgarh,33,0,17,0,0,4
16-04-2020,Delhi,1578,32,40,17,2,10
16-04-2020,Goa,7,0,5,0,0,0
16-04-2020,Gujarat,766,33,64,116,5,5
16-04-2020,Haryana,205,3,43,6,0,9
16-04-2020,Himachal Pradesh,35,1,16,2,0,3
16-04-2020,Jammu and Kashmir,300,4,36,22,0,6
16-04-2020,Jharkhand,28,2,0,1,0,0
16-04-2020,Karnataka,279,12,80,19,2,9
16-04-2020,Kerala,388,3,218,1,0,7
16-04-2020,Ladakh,17,0,10,0,0,0
16-04-2020,Madhya Pradesh,987,53,64,257,3,13
16-04-2020,Maharashtra,2916,187,295,229,9,36
16-04-2020,Manipur,2,0,1,0,0,0
16-04-2020,Meghalaya,7,1,0,6,1,0
16-04-2020,Mizoram,1,0,0,0,0,0
16-04-2020,Odisha,60,1,18,0,0,0
16-04-2020,Puducherry,7,0,1,0,0,0
16-04-2020,Punjab,186,13,27,10,1,13
16-04-2020,Rajasthan,1023,3,147,54,0,0
16-04-2020,Tamil Nadu,1242,14,118,38,2,37
16-04-2020,Telengana,647,18,120,23,1,20
16-04-2020,Tripura,2,0,1,0,0,1
16-04-2020,Uttar Pradesh,735,11,51,75,6,1
16-04-2020,Uttarakhand,37,0,9,0,0,0
16-04-2020,West Bengal,231,7,42,18,0,5
16-04-2020,,12380,414,1489,941,37,183
17-04-2020,Andaman and Nicobar Islands,11,0,10,0,0,0
17-04-2020,Andhra Pradesh,572,14,36,47,0,16
17-04-2020,Arunachal Pradesh,1,0,0,0,0,0
17-04-2020,Assam,35,1,5,2,0,5
17-04-2020,Bihar,83,1,37,13,0,8
17-04-2020,Chandigarh,21,0,9,0,0,2
17-04-2020,Chhattisgarh,36,0,23,3,0,6
17-04-2020,Delhi,1640,38,51,62,6,11
17-04-2020,Goa,7,0,6,0,0,1
17-04-2020,Gujarat,1021,38,74,255,5,10
17-04-2020,Haryana,205,3,43,0,0,0
17-04-2020,Himachal Pradesh,35,1,16,0,0,0
17-04-2020,Jammu and Kashmir,314,4,38,14,0,2
17-04-2020,Jharkhand,29,2,0,1,0,0
17-04-2020,Karnataka,353,13,82,74,1,2
